3.350278756095850685e+00
3.162748206116913874e+00
2.952684636040129540e+00
2.773886751590008526e+00
2.934411423191640278e+00
3.068140356973665828e+00
3.162355257215879067e+00
2.804095518375950835e+00
3.197108740572464747e+00
2.851511746507341627e+00
3.560270805680478379e+00
3.027096530200084956e+00
3.362021291489436514e+00
2.757264157003743499e+00
2.899684254493283930e+00
3.088182770137112065e+00
2.980709392786759615e+00
3.052175599342697776e+00
3.142560049741327965e+00
3.233221148537501310e+00
3.175904629764609854e+00
2.633220195971199384e+00
2.924474597806403509e+00
3.008332178646806021e+00
2.888834962376387594e+00
3.096628229319800862e+00
2.935793457394536343e+00
2.877943408636342237e+00
3.188181351955904574e+00
3.230458655790107159e+00
3.091223714197726125e+00
3.078450984631291298e+00
2.770150287112608467e+00
2.665604964155176670e+00
2.965375691435832017e+00
3.540483152663028488e+00
2.946917648476264695e+00
3.019782129794720049e+00
3.114752291194263112e+00
2.893373475115782689e+00
3.114229945614010120e+00
3.260214556923084483e+00
3.238881745158842751e+00
3.403894071774434593e+00
2.849093357682407568e+00
2.989874511659850409e+00
3.033364917185902065e+00
2.789339228025058848e+00
2.605115867717630707e+00
3.129418414031828188e+00
2.999485851772925482e+00
3.236906858764060146e+00
3.230268790970308501e+00
2.696199682077023763e+00
3.223144487531032443e+00
3.072739901028849641e+00
3.139326415396058056e+00
3.324692038364797764e+00
3.009739855413808840e+00
3.209782913120150738e+00
3.405750187455453659e+00
3.132986960722474734e+00
3.353908992972430170e+00
3.004392824387077887e+00
3.076559316401295430e+00
2.937856980267925522e+00
2.986337933820646384e+00
3.207160648962972260e+00
3.134066375844460683e+00
2.829213751082019890e+00
3.431782947682182616e+00
3.053076306215181557e+00
3.710788134585577769e+00
3.045851537638114337e+00
3.444734855836149023e+00
2.967974240011205911e+00
3.135834794790318902e+00
3.018945234504391895e+00
3.391863896693520619e+00
3.334858433136758560e+00
3.071504011186562355e+00
2.958094486852605343e+00
3.393122393782703750e+00
3.153472928452938362e+00
3.211720841107949642e+00
3.066986999380897139e+00
3.120067883892677862e+00
3.230238773552952303e+00
3.283523065619802228e+00
3.387861714578612737e+00
3.374417377065404455e+00
3.085926747166060302e+00
3.054492915952087273e+00
2.981245680528588959e+00
2.871397055519770092e+00
3.030689069194725249e+00
3.084409704272646380e+00
3.351383081674523368e+00
3.365384006967828245e+00
3.188048759203025107e+00
